id,name_ko,name_en,thumbnail_url,summary,history,size_type,avg_life_expectancy,avg_weight,popularity_score,energy_level,shedding_level,barking_level
3b41a2ab-0067-49e4-854d-df16f21365dc,잉글리시 토이 스패니얼,English Toy Spaniel,https://cdn2.thedogapi.com/images/SkIgzxqNQ.jpg,"다정한, 온화한, 충성심 높은, 차분한, 사교적인","고대 일본이나 중국에서 유래하여 유럽으로 전파된 것으로 추정됩니다. 특히 영국 스튜어트 왕가의 찰스 2세가 매우 아꼈던 견종으로, 그의 이름을 따 '킹 찰스 스패니얼'로도 불립니다. 이후 퍼그 등과 교배되며 현재의 짧은 코와 둥근 머리 형태를 갖게 되었습니다.",소형,"[10,12)","[4,6)",30,3,2,3
3bec2983-fb7a-4b2e-9d4d-6f084ab48edc,에어데일 테리어,Airedale Terrier,https://cdn2.thedogapi.com/images/1-7cgoZSh.jpg,"외향적이고, 친절하고, 경계심이 강하고, 자신감 있고, 지적이고, 용감함","영국, 잉글랜드",중형,"[10,13)","[18,29)",15,4,2,3
3c16e12f-2b50-4711-b490-f86ba3b88c73,타이 리지백,Thai Ridgeback,https://cdn2.thedogapi.com/images/zv89hR-O8.jpg,"보호적이고, 충성스럽고, 독립적이며, 지적이고, 사랑스럽고, 가족적입니다.","태국 동부 지역에서 유래한 고대 품종으로, 그 역사는 300-400년 이상 거슬러 올라갑니다. 고립된 지역 환경 덕분에 수 세기 동안 다른 품종과 섞이지 않고 순수 혈통을 유지할 수 있었습니다. 주로 멧돼지나 코브라 같은 위험한 동물을 사냥하고, 집을 지키고, 수레를 끄는 등 다목적 사역견으로 활약했습니다. 가장 큰 특징은 등 중앙에 거꾸로 자라는 털(ridge)이며, 이는 로디지안 리지백, 푸꾸옥 리지백과 함께 이 특징을 가진 단 3종의 공인된 견종 중 하나입니다. 1990년대에 들어서야 서양에 알려지기 시작했습니다.",중형,"[10,12)","[16,25)",10,3,3,3
3e5a1aa6-9ece-428d-9e0d-6a0637bafed0,사모예드,Samoyed,https://cdn2.thedogapi.com/images/S1T8Ee9Nm.jpg,"고집이 세고, 친절하고, 사교적이며, 활기차고, 경계심이 강하고, 장난기가 많음","1000년 이상 시베리아의 유목민 사모예드족과 함께 살아온 고대 스피츠 계열의 품종입니다. '웃는 얼굴'로 유명하며, 혹독한 북극 환경에서 순록 사냥과 썰매 끌기, 가축 보호 등 다양한 역할을 수행했습니다. 사모예드족과 가족처럼 지내며 텐트 안에서 함께 잠을 자기도 했습니다. 19세기 후반, 영국의 탐험가 어니스트 킬번-스콧에 의해 서양에 처음 소개되었고, 극지방 탐험대의 썰매견으로 활약하며 알려졌습니다. 1906년 미국 켄넬 클럽(AKC)에 공식 등록되었습니다.",중형,"[12,14)","[23,27)",75,4,5,4
3fa08f01-3da9-43d1-9136-b039a8ea92c5,레드본 쿤하운드,Redbone Coonhound,https://cdn2.thedogapi.com/images/HJMzEl5N7.jpg,"애정이 넘치고, 활기차고, 독립적이고, 친구가 많고, 가족적이며, 침착함","18세기 후반, 스코틀랜드 이민자들이 미국 남동부 조지아 주에 데려온 붉은색의 스코티시 폭스하운드와 아일랜드 폭스하운드의 후손입니다. 미국의 사냥꾼들은 너구리(coon) 사냥에 특화된 빠르고 후각이 예민한 개를 원했고, 선택적인 교배를 통해 이 품종을 개발했습니다. 초기에는 검은 안장 무늬가 있었으나, 점차 붉은 단색 털을 가진 개들만 선택적으로 교배하여 현재의 모습을 갖추게 되었습니다. 너구리뿐만 아니라 곰, 쿠거와 같은 대형 동물 사냥에도 뛰어난 능력을 보입니다.",중형,"[10,12)","[20,36)",10,3,3,3
41a2287a-bd9e-4d1d-a222-ebfd3b7bd363,이탈리아 스피노네,Spinone Italiano,https://cdn2.thedogapi.com/images/rk5Eoe5Nm.jpg,"온순함, 친절함, 애정이 넘침, 충성심, 인내심, 온화함","이탈리아 피에몬테 주에서 유래한 고대 포인팅 독입니다. 그 기원은 기원전 300년경까지 거슬러 올라가며, 뻣뻣하고 거친 털을 가지고 있어 '가시'를 의미하는 '피노(pino)'에서 '스피노네'라는 이름이 유래했습니다. 이 털은 사냥감이 숨어있는 가시덤불과 추운 날씨로부터 몸을 보호해 주었습니다. 사냥감을 찾고(tracking), 위치를 알리고(pointing), 회수하는(retrieving) 모든 역할을 수행하는 만능 사냥개였습니다. 제2차 세계대전으로 멸종 위기에 처했으나, 이탈리아 브리더들의 노력으로 복원되었습니다.",대형,"[10,12)","[28,39)",10,4,4,3
4275c717-88ac-4376-b049-4008c54d2166,파라오 하운드,Pharaoh Hound,https://cdn2.thedogapi.com/images/Byz6mgqEQ.jpg,"애정이 넘치고, 사교적이며, 장난기가 많고, 지적이고, 활동적이며, 훈련이 잘 됩니다","고대 이집트의 왕 파라오의 무덤에서 그 모습이 발견될 만큼 오랜 역사를 가진 것으로 추정되는 품종입니다. 약 2000년 전, 페니키아 상인들에 의해 지중해의 몰타(Malta) 섬으로 전해졌다고 알려져 있습니다. 고립된 섬 환경 덕분에 수 세기 동안 순수 혈통을 유지했으며, 그곳에서 '토끼 사냥개'를 의미하는 '켈브 탈-페넥(Kelb tal-Fenek)'으로 불리며 활약했습니다. 1979년 몰타의 국견으로 지정되었으며, 흥분하면 코와 귀가 붉어지는 '블러싱(blushing)' 현상으로 유명합니다.",중형,"[12,14)","[18,27)",10,3,3,3
44576ec3-afee-44cc-9d0d-82b2b0d56b40,카디건 웰시 코기,Cardigan Welsh Corgi,https://cdn2.thedogapi.com/images/SyXN-e9NX.jpg,"지능적인, 다정한, 충성심 높은, 활기찬, 사교적인","웨일스의 목축견으로, 켈트족이 들여온 더 오래된 카디건과 12세기 플랑드르 직공들이 들여온 스피츠 계열의 펨브룩, 두 가지 뚜렷한 역사를 가집니다. 1934년 두 품종은 공식적으로 분리되었으며, 특히 펨브룩은 영국 엘리자베스 2세 여왕의 사랑을 받으며 세계적인 인기를 얻었습니다.",중형,"[12,14)","[11,17)",30,3,3,3
44b7f97a-7c17-4471-ab71-40042bdcb946,휘핏,Whippet,https://cdn2.thedogapi.com/images/Hyv-ne94m.jpg,"친절하고, 애정이 넘치고, 활기차고, 온화하고, 지적이고, 조용합니다","19세기 후반, 영국 북부의 탄광 지대에서 노동자들이 그레이하운드를 소형 테리어와 교배하여 만든 품종입니다. 그레이하운드의 빠른 속도를 유지하면서도, 서민들이 키우기 쉬운 작은 체구를 갖도록 개량되었습니다. 토끼 사냥에 뛰어난 능력을 보여 '스냅 독(snap-dog)'으로 불렸으며, 천 조각을 흔들어 결승선으로 유인하는 '래그 레이싱(rag racing)'이라는 경주로 큰 인기를 끌었습니다. 이 때문에 '가난한 자의 경주마'라는 별명을 얻었습니다. 1888년 미국 켄넬 클럽(AKC)에 공식 인정되었습니다.",중형,"[12,15)","[11,16)",30,3,3,3
450cb32e-aa03-4c0f-85e0-7554b533d7df,코몬도르,Komondor,https://cdn2.thedogapi.com/images/Bko0fl547.jpg,"안정적이고, 두려움 없고, 애정이 넘치고, 독립적이며, 온화하고, 차분함","12-13세기경, 아시아에서 유럽으로 이주한 투르크계 유목민 쿠만족(Cumans)이 헝가리에 정착하며 데려온 고대 가축 보호견입니다. '코몬도르'라는 이름은 '쿠만인의 개'라는 뜻의 '코만-도르(Koman-dor)'에서 유래했습니다. 헝가리에서는 늑대와 같은 포식자로부터 양 떼를 지키는 역할을 했으며, 양 떼와 쉽게 섞이는 흰색의 굵은 털은 위장과 보호 기능을 동시에 제공했습니다. 제2차 세계대전으로 멸종 위기에 처했으나, 전후 복원 노력을 통해 헝가리의 국보 중 하나로 지정되었습니다.",대형,"[10,12)","[36,45)",15,4,4,3
472e001e-3c56-4c6e-a30c-40f7f06fbdb5,실키 테리어,Silky Terrier,https://cdn2.thedogapi.com/images/ByzGsl5Nm.jpg,"친절하고, 반응성이 좋고, 호기심이 많고, 기민하고, 빠르고, 즐겁습니다","19세기 후반 호주에서 개발된 토이 그룹의 견종입니다. 호주 토착견인 오스트레일리안 테리어와 영국에서 건너온 요크셔 테리어를 교배하여 탄생했습니다. 오스트레일리안 테리어의 강인함과 요크셔 테리어의 비단결 같은 털을 결합하는 것이 목표였습니다. 처음에는 '시드니 실키'로 불렸으며, 도시 환경에 맞는 반려견으로 개발되었지만 쥐나 뱀을 잡는 능력도 뛰어났습니다. 제2차 세계대전 이후 호주에 주둔했던 미군들을 통해 미국에 알려졌고, 1959년 미국 켄넬 클럽(AKC)에 공식 인정되었습니다.",소형,"[12,15)","[4,5)",20,3,2,3
47c648a1-f208-48ec-ba37-89ee55d12978,아이리시 테리어,Irish Terrier,https://cdn2.thedogapi.com/images/By-hGecVX.jpg,"용감한, 충성심 높은, 지능적인, 활기찬, 보호 본능","아일랜드에서 가장 오래된 테리어 품종 중 하나로, 농장에서 해충을 구제하는 다목적 작업견으로 길러졌습니다. 1870년대에 공식적인 품종으로 정립되기 시작했으며, 1차 세계대전에서는 용감한 군용견으로 활약하며 명성을 떨쳤습니다.",중형,"[12,16)","[11,12)",30,3,3,3
48b0b756-65db-421f-b6cc-380a6e189db7,아메리칸 스태포드셔 테리어,American Staffordshire Terrier,https://cdn2.thedogapi.com/images/rJIakgc4m.jpg,"자신감 있는, 영리한, 다정한, 충성심 높은, 용감한","19세기 영국에서 불독과 테리어를 교배하여 만든 투견이 조상입니다. 미국으로 건너온 후, 브리더들은 쇼독과 반려견에 적합하도록 더 크고 온순하게 개량했습니다. 1936년 AKC에 '스태포드셔 테리어'로 등록되었고, 1972년 영국 품종과 구별하기 위해 '아메리칸'이 추가되었습니다.",중형,"[12,15)","[23,27)",30,4,2,3
4a424aa2-2e0f-485c-a5af-4f8e46a7aa0e,브리타니 스파니엘,Brittany Spaniel,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxMTEhUSERMQFRUVFxgaFhYXFRUXGhcbGBkYFhgYGhoaHSggGRomGxgaITEiJSkrLi4wGB8zODMtNygtLisBCgoKDg0OGxAQGy8lICUtLS0tLy8tLS0tLS0vKy0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLf/AABEIALYBFQMBIgACEQEDEQH/xAAcAAEAAgMBAQEAAAAAAAAAAAAABQYDBAcCAQj/xAA7EAABAwIDBQYEBQMEAwEAAAABAAIRAyEEEjEFBkFRYRMicYGRoTKx0fAHFHLB4SNCUiRigvEVU5IW/8QAGQEBAAMBAQAAAAAAAAAAAAAAAAECAwQF/8QAIxEBAQACAgEFAQEBAQAAAAAAAAECEQMhEgQTMUFRIoEjFP/aAAwDAQACEQMRAD8A7iiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAiKM23tylhmzVNz8LRqf46qLZJupxxuV1EmvLngXJA8VWMJt+pWuAKbb6XMdSdPILSFCiHGu/PUcLgOqGoBINxJ+Sr5z6X9qzqrZjNo0qQzVHtaPvgFhpbbwzhIr0Y6vaPYqu7VxDHMcSGkDSb3HRc12k8PJLbfv6KmfLY24+CZTt2LaG81Cm2WPbUPJjm+pOgCkNn41tVgc1zTP+Jsvzm7GPpuvcK87m7whhDoBEw4QDHUHVvis/eyl3fhpl6bHx/n5ddRYMHim1GhzDIPt0PIrOumXbhs0IiKQREQEREBERAREQEREBERAREQEREBERAREQEREBaO2cT2dJzg5rbal2X05not5VPf/abaNHQl7rNI/t6g8+Hmqcl1ja04sfLORScZvbiaLah7R/G5Lj7O0VVZtWtinmrVqOdyzGVF7148mm2T8ZtGgE+51KkNl0MtPjEcLE/TmuHuY7r1Jry6id2Rtp1FwIbmb/dAv4hWl2PFVoqtywdDHlccCJXK27SbnLWlhA0Acdeqt252JJNVrxLO6TP9pu1xB8Pkr4eU6rPkmN/qJnbmLDaDonM4gTyBkk9THzVIbWIdEkeMmVdtv7OfVwzixxcady0Dg0wCB1auX7QqOMBji0yBrlJE3EkGNI8uqv4XPJSckww2mMVRDwWHjoeR4KL3fxRaXjvBzSdDBDhbw520K3tj0XuklznNbEE6kxcAwJE9OvFRQZlxNYcyDHiBPuFaTW8am5b1lF23e38q4dw7ucaOY4kTyjkV17d3bzMXTztAbzbmBI6EWPqF+acQDMTPLyuB5gEea6X+EuId2+QDO17CQTEtjjfXWCNbq8vjpjyYTKW/bsSIEWzjEREBERAREQEREBERAREQEREBERAREQEREBERAXH/AMWdrTXFJpswOH/ItPvK6ZvLthuEw76zr5RDRzcbAffJfnPbu1TUJe74i53vMn1J9FhzXesY6/TY63lWltgdrSyf3MBLfAWjyj0hTWzZxGFZlOU5L+IkQq0KveB529v5Vk3VeOwAH+T/AHcSsc/5x/104d5f40cTgXdqXuYATMtGguXQ2wgSfEC110Hd3Z/YUHVajjnq5cjYmBfXqT8lo7L2aa9VoPwjXhbkOqmN58VlqFlOWik0ZnE/DNtB5BWmeXIpcMcOniljCxxdlHLKC4R0sfuFDbd2I2p/qaTMs2qhvwnk7odZUPV2jMuL4YATOgEaz4KU3X2m5zw17iWvbIJvadHcxoR5q/jZFPKb6YGMsGgQBwVf2vAxcjV1MT45j9VZcWOzD2nUEj6eSq2Np951Zx72YZf0ghhHq8H/AIFZ8c7rbO9R5rtg+/sR+67T+E+xeyw/bvbDqvwzwYL25SfkFVtxdy24p7cRWymiyO7/AJuHA8mix6rsbWxYLowm+3JzZ6/mPqIi0cwiIgIiICIiAiIgIiICIiAiIgIiICIiAiIgIiIOafjZVqChSynuZiSP9wFiekTHU9FxB7SfvxX6t2vsyliaTqNZocxwuOXIg8CF+ed49134KvVpPu0Xpvj4mnQ/t4grDP8Am7rs4cplj4/iqOH8KzbAw57IRMxmA5gkn5Qo/Y+x3YqvTw1OQ6o6Jj4REud5NBPsuxb1bo1fytF2DFEVaNJjQ1wOjWiYIMZjpcGY4KmUtnTWZTG9oHYGJLsgmCHNB8NOHivG++FfNWq0gGoIMiR3XSLeS87PJa3tX03Uy0tztLSAC3iOYlWHeLCitSLm5cplwM8DcHw4rPj3FuWyuJ4cNY11MmQ5zi4cDPIcBMKd3KLW1QRoBFyT4i5t/ChdvYZ2HddjnucJAgwGm8zxnW3iprc2mamaoab6TaTc7nOMNI6OiZ8uC7su8XFjNZLXvHhml7T/AOwHiACWnmdTBC292t1qOMbXpvME0y1pH9hmWujjDgD18Fr1nNxNRjKbswpNJc6Dl74AAaTExlMxY5hyV6/DzDhlN8CBmgGxJjiTqVzTCzPt0Z8n/PpqfhXQq0aeIw1ZuV9GoARwu3UHi0gAg8lel5yCZgTz8NPmvS6JNOPLLyuxERSqIiICIiAiIgIiICIiAiIgIiICIiAiIgIiICIiAqrv7u2cXSBpgGqyQ0EgBwdFieEGD6q1Iq5YzKaq2Gdwu4pu4W4zMBmqPIfXeILgO6xsyWtm5kgSeMCwhWqo7ULOStSub+f7KL1NRO7ld1Vdp4Z4c7MMzHa2/lRbaTw006T28xTqNnLxOUj5K8V2gyCJCr+0cFDxDAQdHco0DuMcisLvG7joxsymq5ZvKK1PLL3nutYSW0yQ5rctppyGuuYzWJ1sAo3ZFDEV3sa3tn5XhzcznESNO645BqTYT3iF1XG4lpAFVrXAaB0yDpqNfFa2DyU4DWMZmGoknrcyed1p78ParXdgmYYBjRDi1odAtOUAAXsABwVw3KP9IjiDdQZYHXdGro/b2HurJu6wNa48zr0VcLvPaOTrDSbREXQ5RERAREQEREBERAREQEREBERAREQEREBERARFir1soUbGSV4fVjmox+Kc6YMeCwfmXNFi4+JnwVbkt4t6vtCLDXyWjtTbgoU+0qu/S0RmeeQ+vBa+K2s3KTUboDccAJkzrpfzXOdo49+JrhzoguAaODWg6eAEk87rDm5vHqfNdXp/T+d3fiOv7PrOcxrnxmc0Exwm8eUwvTrrxQdDW/p+i9hbOZhrO9FpvrRfVsX6eKkHMmQo+pRg8wqZRfFo7SwDKgDhYm+kgqEx1BzXBwjKBckdDr0HTkrBTbDYFxyPBYsSyRP36rKzbfHKxH7NpDu8BePNTuBqZQ8dJH7qvvqFjgQDBN+n2VI4evN+itx2RTklqwYfGguyHoR9FuqtYO8Tq02PMKxs0Eroxu3PlNPSIisqIiICIiAiIgIiICIiAiIgIiICIiAiIg+OKi9oSStzE1NAOJWDEOGnIe6zt2tEQ+tldGs/foo7aGO6/wDSyYt5JcTwn7++aiMXWEElZZZab44ytbadRz8M517lod4S51/RvsqxREukW5ewXQd1WNqUIqAEVCXR00b7QoDezYgpGaDDliXumY/jwWHLx7nm7ODlkvtugUqtv/kj0WTD1sxI4jUKG2Hic9Om7jkE+It9+Ck8P8c8x8l1y77efZq6b7HiVjxLVq0gQ4vOnAL1WqyiGCo3iCsbmz49F5qPI4LE3EDiVS6aTbDicNmEcfmsGzgQXMNog+q2TimPPdP3f6LzWcGlznGNFXx1Vt9arcw9ipihihEKDFUc+AXunjBMFzfVay6ZZY7WQFfVo7PrzYkdFvLSVnZoREUoEREBERAREQEREBERAREQEREBeXGy1sVtBrLXJPJVrH7ZYXNk1cpm1xcc5vH1VMs5F8cLU0yuS64iJ8OVlpYuvcNGrjbp/wBD5KFZvG01W0iWtaQZcSNG3P7eq0tobx02Fz25uMPcCBPIWjos7lGkwqR2nXAJA4CPE6qoYqv2r20we6QHHqD8K1N8N5OzpENILy2B+pwutHc6qXZXPkuDWMuCTDbDwtbyWeU21x6dO2KIAHSylMVRa4AOAOmvS6idmPghSdepP3zWmPwxy+WLC0AywuJPvf8AdbezWy6OU+mnyWDD1BEu1UlgWgTHAeitEW/rzVEnoFqYpki1ismIqnNHD5dStYVgGnifvRRSStOs8tAl2bwUFja9z3oJ0HHlop2Q4S4DwlROMw7WS9rW5jxusrNt8ctMGHJp5ZiSRPgt3G1BluYm+nFQ+Dw5c6XGeuq2NpNb3WOm/CeSmfCbN1rf+TcJa5zCdBwnimDrQ4gy7iBwH8rzTwDXXN49Qs1SkNGyJ1KjLGrSz4WLBY0gCFZcFjw+AbHyXPWYgg5Q2Wjmbn+FuYHaQIOrSDqr452Ms+PbocoqdR245okOzHqfaFidvZWgQ1kkgAZXSRzJFh7rT3Iy9rJdkVV2bvHVf8bGACeDgdeAJ068eSlqe3KfEx5yrTOVW4ZRKIsNLFsd8L2meoWZWUEREBERAREQEREBYMY9wY4tEuAMDS/BZ15cEoqm0Zk1H1HBjg0MaDB+EE/8ibDw8xU9p1mPoiqe3p98NDGVczjDspDi4HLpqOClt8KjqL208z2io1wbU4NAlxa0xGY6RMwJVJ204dtTpU6joo0muflPda6QKbPUSSdcp5rizyu9O/jwlkteccabK7jTey4GUNuS1znAiTcElsE8IF7la4xMBwrtZEAPyNABH+4Eku8dQq3hO3/MVKnZ1HtJAblY+AAJEFurZgRopvB7Er1HOy4Z4zCC5xyz1OhJ1/lM+O3S2GeM3FdxL/8AUljzIY4Fs8nNDhM9CPRXHZuJAczsv7yB4DifFe6f4buqPNStOd0TlJGgAEeQCsGxtxxRswPvacxkeB4K+WGWppnOTHvaWwFcaKZbUmeq0sPsR7BZgnyn2F/FbVPCPYCXAk9AT8k3YzslKtUD78/4UnsaqC0kSeZ6lVp2JzOy5KrepY8D5Kz7LYBRGWQOEiCYtMHqp48vKnJjqPGJZPSeKj31HEkNazKNSSfdb9Ztr8LlavZ5mQZaJkjn0KvVcURisa0Ce9PC1uc9AeqjcRtBxbZ2RsxIuTpIAU5jqLCGZhN9OduPRRu8OAl1LIONgAI5krPLbbHTzg8Q6oJa3KG6kgd4Dp1WWuK+RjqDsrXxyBv1Sls8teAyzWt05u+l1MAECO6BAjpFvokRl18ImhSrPcDmjKCIdLnTHEnUSt6qzIwSGuAMvkA+IaCLCUxm0WMabgn9+XstbAYg1G53WcWAGLtNyQfH6qd6Rq3th2hToFzRlqBztOzIFpF4daPRYH7GJnsatN4BuDIcOYsCPdYnbVIqNpuZ3T3S4i/H9wF92fULaf8AQNKmSXksFy6LWk62VfKVfxsa2I2Ximg5aVSIkOaW1AfJpJWp+cLXZX90m7dWkWvIPHVTbHl5D6lTOacFzGAi50tK2cVvQyO85wAnUNcPv2To/pB0secxYXXA48zJEcOi2cLinjK0UwBEul2h/da+K2+wtD29hXGYA/0qfd9hz4FZKu1GVqYZhzSpVs3wlrsrjqBJkienqq+U/VvDLXwmcHjjkDszTbUTFvcLHhds13gFveJddueQ1ugc2R7Eqiu3jpNYS4ZGzkfTIHdJMOv+o8OnlsYrbrGmnkf/AE+9nDf0kCYVt2K+MrpeE20KbO88ujUvMR5heKG+LO1NOo0AA/GHNIHjeR6LlYbTe1zGF7QLtfqSTe7ZHgea81cV2lspDxA7RsQ9pAg3uHcPJR72UWnp8b8u90K7XjMxwcDxBlZFyLdvbdei5rQx9fLBcwNPaBtsxZEzaJbxvyC6xha4exr26OAItFj0XRx5+UcnLx+FZURFoyEXwBfUBERBr4zBU6oy1GNe3k4SFHN3Xwgeagw9DOdXZBJ81MohtpM2ZTGjGjyWZuFaNAPRZ0QY+xHJOyCyIg8dmvnZhZEUaGPsgsWIaCMs3K2V8hRcek7QtYQYsfrwWpiHQAG3cdB81P1MKx1yxh8Wgr5TwjWgBjWtA0AAAv4LPwrSZxU/yznOhxEnWLnwAGi234ck38APAf8AforE/DA8x4QsDtnAz3n3/T9FW4ZfS05IhDTt3byVi/JPfMzFogGdZ1iOisNPZ7Rz81l/LDqo9vJPuY/SoYnYjCCXODW25k9QOq8OpCmMrQ1uYkwblogBvmYJ81bX7PaTJ4adPDkvB2c3WEx4v1N5nPsTjWl0OEPBt142PArQGKpsqF72nKSDMHuO59NYIXUP/GM/xHosFfYNF1nUmHxAU3h2meo0pFDF0XU3Owr2lz3S+DJHLwj91DHByf6l+HlMjRdG/wDyOFBkUabTzaIPqLrSxG41BxJnEAnlVd+8wq3gt+18fU4z6cqo4anSLqLsobUfNN7nZcptmA4OFtNLKWq0qRDchip3QACJIJEH1k+RV4r/AIdYR7Q2o172tOYBzuN7yBM3K3MDuNhKVmUsosTDnXi/NL6bf2n/ANcn0hcJu5RxYqNxWHb2tN4D5BGeRLXWNzB9l4q/hfhLFgq040yPI9jIXQaGHa3QLKuiYyTTkyztu45pU/DQEQ3E4keVL55QvrPw5gNH5mvLRBdlpy4WjNLSDHSNV0qF8yqPDH8T72f6q26u7DMIZb3jJOZwGcZtYcNAeWitSIr60pbb8iIiIEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQEREBERAREQf/Z","높은 에너지, 지능적인, 친근한, 다정한, 순종적인","17~19세기 프랑스 브르타뉴 지역에서 새 사냥을 위해 개발되었습니다. 프랑스 토종 스패니얼과 영국 세터, 포인터의 교배를 통해 탄생했으며, 뛰어난 후각과 지능을 자랑합니다. 1934년 AKC에 공식 인정되었습니다.",중형,"[12,15)","[14,18)",30,5,3,3
4aed9607-43df-4f3e-902e-c0f14b65e1d6,베들링턴 테리어,Bedlington Terrier,https://cdn2.thedogapi.com/images/ByK8gx947.jpg,"다정한, 충성심 높은, 활기찬, 지능적인, 용감한","18세기 영국 노섬벌랜드의 광산 지역에서 쥐와 같은 해충을 잡기 위해 개발되었습니다. 댄디 딘몬트 테리어, 오터하운드, 휘핏 등의 교배를 통해 탄생했으며, 어린 양과 같은 독특한 외모와 달리 용감한 사냥꾼이었습니다.",소형,"[14,16)","[8,10)",15,3,2,3
4c3b820f-cd5c-46c6-afa8-fc10afc59b2e,쿠바스,Kuvasz,https://cdn2.thedogapi.com/images/BykZ7ecVX.jpg,"엉뚱하고, 충성스럽고, 인내심이 강하고, 독립적이고, 지적이며, 보호적인","고대 메소포타미아까지 거슬러 올라가는 역사를 가진 헝가리의 가축 보호견입니다. '쿠바스'라는 이름은 '말과 함께 달리는 개'를 의미하는 고대 수메르어 '쿠-아사(Ku-assa)'에서 유래했다는 설이 있습니다. 9세기경 마자르족과 함께 헝가리에 정착했으며, 15세기에는 헝가리의 마티아스 코르비누스 국왕의 신뢰받는 경호견이자 사냥개로 명성을 떨쳤습니다. 제2차 세계대전으로 멸종 직전까지 갔으나, 전후 30마리도 채 남지 않은 개체들을 바탕으로 복원되었습니다.",대형,"[8,10)","[32,52)",10,4,4,3
4db60f96-fad9-4bf6-9be0-bbc42ad4a7ed,자이언트 슈나우저,Giant Schnauzer,https://cdn2.thedogapi.com/images/H1NIzlcV7.jpg,"충성심 높은, 지능적인, 보호 본능, 용감한, 침착한","17세기 독일 바이에른 지역에서 스탠다드 슈나우저를 그레이트 데인 등과 교배하여 탄생했습니다. 처음에는 소를 몰고 농장을 지키는 역할을 했으며, 이후 양조장, 정육점 등의 경비견으로 활약했습니다. 1, 2차 세계대전에서는 군용견으로도 사용되었습니다.",대형,"[10,12)","[29,41)",20,4,4,3
4e19bda8-30ae-46da-8c9e-d8a2d5baea63,말티폼,Maltipom,https://mblogthumb-phinf.pstatic.net/MjAyMzAxMjBfMjA2/MDAxNjc0MTQwOTEzMDk3.2Qrwa5mC1X7R6-cv1-Yj1VVdNSo0aG_x57RzsV88k9Eg.N23SutnKYamjRq16BT-uVqGosq72qTKUhmCdzfZkTdkg.JPEG.aldksplm/Screenshot_20230119_233131_Chrome.jpg?type=w800,"다정한, 충성심 높은, 활기찬, 지능적인, 경계심 있는","몰티즈와 포메라니안의 교배종으로, 1990년대 미국에서 시작된 '디자이너 독' 트렌드의 일부입니다. 작고 다정하며 털이 적게 빠지는 반려견을 만들기 위해 브리딩되었습니다.",소형,"[12,15)","[1,4)",70,3,2,3
4f252e57-c728-4545-96a5-bf1d62a4eb8c,비숑 프리제,Bichon Frise,https://cdn2.thedogapi.com/images/HkuYlxqEQ.jpg,"쾌활한, 다정한, 사교적인, 활기찬, 지능적인","지중해 지역의 바베(Barbet)라는 워터독의 후손으로, 14세기 스페인 선원들에 의해 테네리페 섬에 전해졌습니다. 이후 이탈리아와 프랑스 왕실에서 큰 사랑을 받았으며, 프랑스 혁명 이후에는 서커스단이나 거리의 악사와 함께하기도 했습니다. 1933년 프랑스에서 공식 품종으로 인정받았습니다.",소형,"[14,15)","[5,8)",85,4,1,3
4f65dbcc-13ab-493a-bc09-e56630e1b48f,라고토 로마뇰로,Lagotto Romagnolo,https://cdn2.thedogapi.com/images/ryzzmgqE7.jpg,"예민하고, 충성스럽고, 사교적이고, 사랑스럽고, 활동적이며, 훈련이 잘 됩니다","이탈리아 북동부 로마냐 지역의 습지대에서 유래한 가장 오래된 워터독 중 하나입니다. 그 기원은 고대 에트루리아 시대까지 거슬러 올라가며, 수 세기 동안 오리 사냥을 돕는 역할을 했습니다. 19세기 말, 습지대가 농지로 바뀌면서 오리 사냥이 줄자, 뛰어난 후각을 바탕으로 세계에서 유일하게 '송로버섯 탐지'를 전문으로 하는 품종으로 거듭났습니다. 1970년대 멸종 위기에 처했으나, 이탈리아 브리더들의 노력으로 복원되었습니다.",중형,"[14,16)","[11,16)",10,3,3,3
5062e507-ec08-4d3c-b9a7-0f701a314fbf,수염 콜리,Bearded Collie,https://cdn2.thedogapi.com/images/A09F4c1qP.jpg,"활기찬, 지능적인, 충성심 높은, 다정한, 장난기 많은","스코틀랜드 고원지대의 오래된 목축견으로, 16세기 폴란드 저지대 쉽독이 조상이라는 설이 유력합니다. 험한 날씨 속에서 가축을 모는 역할을 했으며, 19세기 후반 품종으로 정립되기 시작하여 1959년 영국 켄넬 클럽에 공식 인정되었습니다.",중형,"[12,14)","[20,25)",20,4,4,4
